product_name,quantity,nutrition_score,carbon_footprint,co2_packaging,store_count,country count,ingredients
Petit beurre chocolat blanc,150 g,25,5.918971723,0.11013799,2,1,"Chocolat blanc 48% (sucre, beurre de cacao, poudre de LAIT entier, LACTOSERUM en poudre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de BLE (France) 37.6%, sucre, BEURRE concentré 6,5%, OEUFS, LAIT écrémé en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. Traces éventuelles de fruits à coque, de soja et de graines de sésame."
Tablettes chocolat noir,160 g,N/A,N/A,N/A,1,1,"Pâte de cacao, sucre, beurre de cacao, émulsifiants: lécithines de SOJA et tournesol, extrait de vanille Cacao: 60% mínimum. Traces éventuelles de gluten, lait et fruits à coque."
Chocolat noir 64% au sucre de coco,100 g,17,17.110287748,0.10429359,1,1,"Cacao, sucre de coco 29,5%, beurre de cacao, _noisette_, inuline d'agave."
P'tit Sacripant,150 g (12 biscuits),28,6.738600583,0.11010835,1,1,"Biscuits 52% (_wheat_ flour, sugar, confectioners _butter_ 12.4% (including 14.7% reconstituted _butter_), raising agents (ammonium carbonates, sodium carbonates, diphosphates), glucose-fructose syrup, salt, acid (citric acid)),
White chocolate 48% (sugar, cocoa butter, whole _milk_ powder, _whey_ powder, emulsifier (sunflower lecithins), flavour)"
Chocolat noir Écorce d'orange,100 g,21,4.363517368,0.10429359,1,1,"Chocolat noir à 70% minimum 90% (pâte de cacao et beurre de cacao 74,5%, sucre de canne roux 25,5%), écorces d'orange confite 10% (écorce d'orange, sirop de maïs, sucre de canne brut, jus de citron concentré, farine de riz)"
Milk Simply Chocolat au lait,80 g,24,12.741300238,0.10429359,2,1,"Cacao 32%,sucre de canne blond, beurre de cacao, poudre de LAIT entier, pâte de cacao, émulsifiant : lécithine de tournesol, extrait de vanille."
Chocolat noir biologique,80 g,20,17.110287748,0.10429359,3,1,"cocoa mass*, cane sugar*, cocoa butter*, emulsifier (sunflower lecithin)"
Biscuits Dégustation Chocolat noir,125 g,19,6.738600583,0.11010835,2,3,"wheat flour, sugar, cocoa paste, butter 8,2%, cocoa butter, glucose syrup, lactose and milk proteins, anhydrous milk fat, skimmed milk powder, emulsifiers: lecithins (soy, sunflower), salt, whey powder powder, baking powder: sodium carbonates, acidifier: citric acid, aromas, egg yolk powder,"
3 Tablettes de Chocolat Noir,3 x 100 g,21,17.110287748,0.10429359,3,5,"sugar, cocoa paste, cocoa butter, emulsifier: lecithins (soy), aroma,"
Biscuit tablette,150 g,23,6.738600583,0.11010835,2,4,"Farine de _blé_ 46,5%, chocolat au _lait_ 37,2% [sucre, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, _lactose_, matière grasse _laitière_ anhydre, émulsifiant : lécithines (tournesol), arôme naturel de vanille], sucre, graisse de palme, sirop de glucose, poudres à lever : carbonates de sodium et carbonates d'ammonium, _lactosérum_ en poudre, sel, arômes, acidifiant : acide citrique.
Peut contenir des traces d'œufs, de fruits à coque, de graines de sésame et de soja."
Biscuits tablette de chocolat noir,150 g,20,6.738600583,0.11010835,3,4,"Farine de _blé_ 46,5%, chocolat noir 37,2% [pâte de cacao, sucre, beurre de cacao, _lactose_, _lait_ écrémé en poudre, matière grasse _laitière_ anhydre, émulsifiant : lécithines (tournesol), extrait de vanille], sucre, graisse de palme, sirop de glucose, poudres à lever : carbonates de sodium et carbonates d'ammonium, _lactosérum_ en poudre, sel, arômes, acidifiant : acide citrique.
Peut contenir des traces d'œufs, de fruits à coque, de graines de sésame et de soja."
Petits beurres chocolat au lait aux noisettes,150,25,2.882859363,0.11014808,1,1,"Chocolat au lait aux noisettes 48% (sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, pâte de noisettes 5%*, noisettes 2%, matière grasse laitière anhydre, émulsifiant : lécithines (tournesol), arôme) ; farine de blé 37 % ; sucre ; beurre concentré 6,4% (soit 7,6% en beurre reconstitué) ; poudres à lever: E503, E500, E450 ; lait écrémé en poudre ; sel.
Traces d'œufs et autres fruits à coque."
Tablette d’Or Lait Céréales croustillantes,,27,12.741300238,0.10429359,0,1,Sucre ; beurre de cacao ; lait en poudre écrémé 14 % ; farine de riz ; pâte de cacao ; lactosérum en poudre ; matière grasse laitière anhydre ; pâte de noisettes ; farine de maïs ; malt de blé ; gluten de blé ; émulsifiant : lécithines (tournesol) ; cacao maigre en poudre ; sel ; arôme. Traces d'autres fruits à coque. Cacao : 30 % minimum dans le chocolat au lait.
Chocolat noir écorces d'orange,200 g,21,4.363517368,0.10429359,1,1,"Pâte de cacao, sucre, écorces d'orange confites 20 % (écorces d'orange, sucre, sirop de glucose, dextrose), matière grasse laitière anhydre, émulsifiant : lécithines (tournesol), huile essentielle d'orange, arôme vanille.
Traces de gluten et fruits à coque.
Cacao : 50% minimum dans le chocolat."
Chocolat au lait extra-fin fourré lait,2 x 100 g,N/A,N/A,N/A,1,1,"Chocolat au lait 55% (sucre, beurre de cacao, lait en poudre entier, pâte de cacao, lait en poudre écrémé, émulsifiant : lécithines (tournesol), arôme naturel de vanille) ; sucre ; lait en poudre entier 13% ; graisse et huile de palme ; huile de tournesol ; émulsifiant : lécithines (tournesol) ; arômes. 
Traces de soja, graines de sésame, œufs, gluten, arachides et fruits à coque.
Cacao : 30% minimum dans le chocolat au lait."
Spécialité praliné Pâtissier,200 g,23,N/A,N/A,1,1,"praline 50% (nuts, sugar), sugar, cocoa butter, skimmed milk powder, cocoa paste, whole milk powder, emulsifier: lecithins (sunflower),
traces of other nuts and gluten,"
Une tablette de chocolat noir ebene,100 g,23,17.110287748,0.10429359,1,1,"Cocoa beans, sugar, cocoa butter, vanilla."
Edelbitterschokolade 70% Kakao,80g,16,17.110287748,0.10429359,1,2,"pâte de cacao, sucre de canne complet, beurre de cacao, poudre de cacao, vanille Bourbon."
Choco Leibniz,125g,27,5.918971723,0.11013799,2,1,"sugar, wheat flour, cocoa butter, cocoa mass, skimmed milk powder, butter (3,7%), whey products (milk), clarified butter, glucose syrup, lactose, emulsifier: lecithins (soya), raising agents: sodium carbonates, diphosphates, whole milk powder, salt, acidulant: citric acid, flavouring, hen's egg yolk powder,"
Pick Up! Fourré au lait,4 * 28 g (112 g),25,5.918971723,0.11013799,0,0,"Farine de _blé_, sucre, graisse végétale (palme, coco), beurre de cacao, pâte de cacao, _lait_ en poudre 4,6%, sirop de glucose, _lait_ écrémé en poudre 1,1%, _lactose_ et protéines de _lait_, _beurre_ pâtissier, poudre de _noisettes_, sel, émulsifiant : lécithine (_soja_), arôme (_lait_), poudre à lever : carbonate acide de sodium, diphosphate disodique; amidon (_blé_), acidifiant : acide citrique, jaunes d'_oeufs_ en poudre."
The Belgian Tablettes Noir Eclats De Cacao 25X100G,25 x 100 g,20,17.110287748,0.10429359,0,1,"pâte de cacao, sucre, fèves de cacao 14%, poudre de cacao maigre, émulsifiant: lécithine de soja. Peut contenir des traces de lait, de noix et de gluten. chocolat: min. 72% composants de cacao. infos nutritionnelles (100g): énergie 2277kJ ("
Cuberdon,70 g,18,17.110287748,0.10429359,0,1,"masse de cacao, sucre, cuberdons 7.5% (sucre, glucose, eau, gélatine, gomme arabique, arômes), beurre de cacao, émulsifiant : lécithine de _soja_, arôme naturel de framboise, arôme naturel de vanille.
Teneur minimm en cacao 60%"
Petit Beurre au chocolat au lait,150 g,25,5.918971723,0.11013799,1,2,"farine de _froment_, sucre, beurre de cacao, cacao en pâte, _lait_ écrémé en poudre, _beurre_ 7%, sirop de glucose, _lactose_, _beurre_ concentré, poudres à lever: carbonates d'ammonium, diphosphates et carbonates de sodium, émulsifiant : lécithine de _soja_, sel de cuisine."
Rayon,100 g,26,12.741300238,0.10429359,1,2,"sweetened condensed whole milk 47%, sugar, cocoa butter, cocoa, honey 3.7%, butterfat, glucose syrup, emulsifier (sunflower lecithin), egg white powder, vanilla extract, May contain nuts and gluten. Cocoa solids: 28% minimum"
NESTLE DESSERT Corsé 2 x 200g,400 g,18,17.110287748,0.10429359,3,1,"Pâte de cacao (Afrique de l'Ouest, Amérique du Sud), sucre, beurre de cacao, cacao maigre, émulsifiant (lécithine), arôme naturel de vanille de Madagascar. Cacao : 64% minimum. Peut contenir : FRUITS A COQUE, LAIT."
Coco noir,150 g,20,17.110287748,0.10429359,1,2,"Sucre, éclats de noix de coco (26 %), sirop de glucose, pâte de cacao, beurre de cacao, beurre concentré, émulsifiant (lécithines de soja), stabilisant (invertase), sel, arômes, correcteur d'acidité (acide citrique), lait écrémé en poudre. Peut contenir fruits à coque et blé."
Petit ecolier 3x150g lait lot,3 x 150 g,24,5.918971723,0.11013799,1,1,"PETIT BEURRE 52 % : Farine de blé 68,1 %, sucre, beurre pâtissier 14,7 %, lait écrémé en poudre, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, correcteur d'acidité (acide citrique). 
CHOCOLAT AU LAIT 48 % : Sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, sirop de glucose, beurre pâtissier, émulsifiant (lécithine de soja), arôme vanille. 
Peut contenir fruits à coque."
NESTLE DESSERT Chocolat blanc Café 180g,180 g,27,11.318443968,0.10429359,0,1,"Sucre, LAIT entier en poudre, beurre de cacao, extrait et arôme naturel de café, arôme naturel de vanille, émulsifiant (lécithines). Peut contenir : arachides, fruits à coque, soja."
NESTLE DESSERT Chocolat Blanc Amande,180 g,27,11.318443968,0.10429359,2,1,"Sucre, LAIT entier en poudre, beurre de cacao, AMANDES en poudre 0,5%, émulsifiant (lécithines), arôme naturel, arôme naturel de vanille. Peut contenir : arachides, fruits à coque, soja."
Petit beurre chocolat noir tablette,2 x 150 g,22,5.918971723,0.11013799,2,1,"Chocolat noir* 48% (sucre de canne*, pâte de cacao*, beurre de cacao*, LAIT entier en poudre*, arôme naturel de vanille*), farine de BLE*, sucre*, BEURRE* 8,8%, poudres à lever : carbonates d'ammonium - carbonates de sodium - acide tartrique, LAIT écrémé en poudre*, sel, arôme naturel. Traces éventuelles de fruits à coque, d'oeuf, de soja et de graines de sésame. * ingrédient issu de l'agriculture biologique."
Tablette chocolat noir 99% cacao,,N/A,N/A,N/A,0,1,N/A
Lindt Double lait,220 g,27,12.741300238,0.10429359,2,1,"Sucre, beurre de cacao, poudre de lait 17%, beurre laitier concentré 8%, pâte de cacao, lactose, poudre de lait écrémé 1%, émulsifiant (lécithine de soja), extrait de malt d'orge, arômes. Peut contenir des fruits à coque."
Tablette Chocolat Noir,150g,11,6.738600583,0.11010835,0,1,"Chocolat noir sans sucres 48%, [pâte de cacao, édulcorant (maltitol), beurre de cacao, beurre concentré (lait), émulsifiant (lécithine de tournesol)], farine de blé, beurre concentré (lait), édulcorant (maltitol), amidon de mais, lait écrémé en poudre, oligofructose, poudres à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, arôme, antioxydant (acide citrique). Peut contenir des traces de fruits à coque et de soja"
Chocolat Noir 72%,,18,17.110287748,0.10429359,1,1,N/A
Guetzli,145g,22,6.738600583,0.11010835,0,2,N/A
La tablette des Normands,100 g,17,17.110287748,0.10429359,0,1,"PÂTE DE CACAO, SUCRE, BEURRE DE CACAO, ÉMULSIFIANT : LÉCITHINE DE SOJA."
Tablette Chocolat au lait édulcoré aux noisettes,115 G,N/A,N/A,N/A,1,1,"Chocolat de couverture avec édulcorant (Cacao 3,9%) édulcorant: maltitol, beurre de cacao, poudre de Lait entier ,pâte de cacao, émulsifiant : lécithine de SOJA ,arôme de vanille, NOISETTES."
Petits gourmands chocolat au lait,,24,6.738600583,0.11010835,0,1,"Chocolat au lait 39,5% (sucré de canne*, beurre de cacao*, poudre de lait entier*, pâte de cacao*), farine de blé* 28%, farine complète de blé* 18%, sucre de canne*, beurre* (lait), huile de tournesol oléique*, poudre de lait écrémé*, poudres à lever, carbonates d'ammonium, carbonates de sodium, acide citrique, sel marin, arôme naturel de vanille*, antioxydant, extraits de romarin*. * ingrédients issus de l'Agriculture Biologique"
Biscino Coeur fondant au lait,268 g (8 x 2 biscuits),26,6.738600583,0.11010835,1,1,"sucre, 21% farine de _blé_, matières grasses végétales en proportion variable (palmiste, palme), beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, 6% _lait_ entier en poudre, 4% _beurre_, sirop de glucose, _lactose_, _beurre_ concentré, poudre à lever : carbonates de sodium, carbonates d'ammonium ; émulsifiants : lécithine de tournesol, lécithine de _soja_ ; poudre de lactosérum (_lait_), sel, acidifiant : acide citrique."
Mon Biscuit choco,125 g,26,6.738600583,0.11010835,1,1,"Chocolat au lait 38,2% [sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, matière grasse de lait anhydre, émulsifiant : lécithines (tournesol), arôme naturel], farine de blé, sucre, lait entier en poudre 7,3%, graisses végétales (palme, coprah, tournesol, amidon de blé, lactose, lait écrémé en poudre 1%, sel, poudres à lever : (carbonates de sodium, carbonates d'ammonium), émulsifiant : lécithines (tournesol), arôme naturel."
N/A,200 g,24,12.741300238,0.10429359,1,2,"whole hazelnut milk chocolate (27%) cocoa: 32% minimum in chocolate, ingredients sugar, hazelnuts, whole milk powder (15,3%), cocoa butter, cocoa paste, buttermilk powder (milk), lactose, emulsifier: lecithins (soy), vanilla extract, may also contain traces of almonds, mace - chides and other nuts,"
Les Malins Plaisir,,25,6.738600583,0.11010835,0,2,N/A
Véritable - Petit écolier,25 g,24,5.918971723,0.11013799,2,1,"Petit Beurre 52 % : Farine de BLÉ 68,1 %, sucre, BEURRE pâtissier 14,7 %, LAIT écrémé en poudre, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, correcteur d'acidité (acide citrique). Chocolat au lait 48 % : Sucre, beurre de cacao, pâte de cacao, LAIT écrémé en poudre, sirop de glucose, BEURRE pâtissier, émulsifiant (lécithine de SOJA), arôme vanille."
Noir 90,100g,15,17.110287748,0.10429359,0,1,"pâte de cacao*, sucre de canne*, beurre de cacao*, poudre de cacao*. *Ingrédients issus de l'agriculture biologique."
Tablette de chocolat - le coulis d’orange,150g,23,17.110287748,0.10429359,0,1,"pâte de cacao, sucre, cacao maigre, beurre de cacao, beurre laitier concentré, fructose, sirop de glucose, amandes, orange 0,7%, jus concentré d'orange 0,7%, colorant (bêta-carotène), acidifiant (acide citrique), émulsifiant (lécithine de soja), gélifiant (pectine), correcteur d'acidité (citrate de potassium), huile essentielle d'orange, arôme naturel de vanille. Peut contenir du blé, d'autres fruits à coque et de l'oeuf"
Chocolat noir dégustation,200 g,16,17.110287748,0.10429359,1,1,"Pâte de cacao* - sucre - cacao maigre en poudre* - beurre de cacao* - émulsifiant : lécithines de tournesol - arôme naturel de vanille.
Traces de fruits à coque, gluten et lait. 
Cacao : 72% minimum ."
Chocolat supérieur Lait praliné Nougatine,150 g,24,12.741300238,0.10429359,2,1,"Chocolat au lait 52% [sucre - beurre de cacao1 - poudre de lait entier - pâte de cacao1 - poudre de lait écrémé - émulsifiant : lécithines de tournesol - arôme naturel de vanille] - fourrage 48% [praliné 66%* (noisettes - sucre) - graisses végétales de palme et palmiste - sucre - éclats de noisettes caramélisés 5%* (éclats de noisettes caramélisés - sucre) - poudre de lait écrémé - cacao maigre en poudre1 - beurre de cacao1 - poudre de lait entier - émulsifiant : lécithines de tournesol - pâte de cacao1 - arômes].
Traces d'autres fruits à coque et gluten.
Cacao : 30% minimum dans le chocolat au lait.
 
* Exprimé sur le fourrage.
 
1 Certifié Rainforest Alliance.
 ou allergique."
Biscuit Mention Bien Chocolat Blanc,150 g,26,6.738600583,0.11010835,1,1,"Chocolat blanc 48% (sucre - beurre de cacao - _lait_ entier en poudre - _lactosérum_ en poudre - émulsifiant : lécithines de tournesol - arôme) - farine de _blé_ - sucre - _beurre_ concentré 6.4% (soit 7.6% de _beurre_ reconstitué) - poudres à lever : carbonates d'ammonium, carbonates de sodium, diphosphates - sirop de glucose-fructose - sel - acidifiant : acide citrique.

traces d'_œufs_, de _graines de sésame_, de _soja_ et de _fruits à coque_."
